4311944;26122679;26122680;
4311944;26122680;2486315161;
4311944;2486315161;112632829;
4311944;112632829;26122681;
4311944;26122681;112632832;
4311944;112632832;2486315159;
4311944;2486315159;26122682;
4311944;26122682;112632836;
4311944;112632836;2486315153;
4311944;2486315153;2486315155;
4311944;2486315155;2486710653;
4311944;2486710653;26122848;
4311945;112627997;2486710639;
4311945;2486710639;26122676;
4311945;26122676;26122675;
4311945;26122675;112631533;
4311945;112631533;26122674;
4311945;26122674;26122673;
4311946;1561621080;2486710636;
4311946;2486710636;2486710635;
4311946;2486710635;2486710634;
4311949;26122708;3139458006;
4311949;3139458006;2486710654;
4311949;2486710654;2486315110;
4311949;2486315110;26122709;
4311949;26122709;1187411596;
4311949;1187411596;26122693;
4311951;26122707;112634552;
4311951;112634552;26122706;
4311951;26122706;2486315138;
4311951;2486315138;112634554;
4311951;112634554;2486315136;
4311951;2486315136;26122705;
4311951;26122705;112633972;
4311951;112633972;26122704;
4311951;26122704;112633698;
4311951;112633698;26122703;
4311951;26122703;2486315133;
4311951;2486315133;112633704;
4311951;112633704;2486315131;
4311951;2486315131;26122702;
4311951;26122702;2486315128;
4311951;2486315128;2486315125;
4311951;2486315125;2486710646;
4311951;2486710646;2486710645;
4311951;2486710645;2486710644;
4311951;2486710644;2486710643;
4311951;2486710643;26122700;
8755999;1801521406;277765226;
8755999;277765226;5478681521;
8755999;5478681521;5478681522;
8755999;5478681522;5478681523;
8755999;5478681523;277765227;
8757650;62918457;62917391;
8757800;278979417;4606469334;
8757800;4606469334;62921657;
8758395;62929801;62929803;
8759579;62941777;1106228306;
8759579;1106228306;277713240;
8759579;277713240;277713239;
8875425;64658810;87010842;
8875425;87010842;62929803;
8875432;64659447;4391180274;
8875432;4391180274;4391180275;
8875432;4391180275;4391180276;
8875432;4391180276;4391180277;
8875432;4391180277;62894657;
8875432;62894657;64659448;
8875432;64659448;4391180267;
8875432;4391180267;4391180268;
8875432;4391180268;64658810;
8875432;64658810;64659449;
8875432;64659449;4391180269;
8875432;4391180269;4391180270;
8875432;4391180270;62929801;
8875432;62929801;64659450;
8875432;64659450;87012208;
8875432;87012208;4391180271;
8875432;4391180271;4391180272;
8875432;4391180272;4391180273;
8875432;4391180273;64659446;
8875432;64659446;64659447;
8876117;777426097;277765939;
8876117;277765939;277768191;
8876117;277768191;5410133351;
8876117;5410133351;64661170;
8876117;64661170;5320530098;
8876117;5320530098;64661168;
10309606;87057062;777426099;
10309606;777426099;64660149;
10309606;64660149;4527005333;
10309606;4527005333;64660150;
10309606;64660150;4527005332;
10309606;4527005332;64660152;
10309606;64660152;4527005331;
10309606;4527005331;1725591575;
10309606;1725591575;5374060314;
10309606;5374060314;1725591573;
10309606;1725591573;277765474;
10309606;277765474;5374060313;
10309606;5374060313;277765458;
10309606;277765458;64660154;
10309606;64660154;64660155;
10309606;64660155;5374060312;
10309606;5374060312;4391182173;
12318202;111635267;5476877914;
12318202;5476877914;5476877912;
12318202;5476877912;4604131625;
12318202;4604131625;5476877913;
12318202;5476877913;111635269;
12318202;111635269;4604131624;
12318202;4604131624;111635271;
12318202;111635271;96497243;
12318231;111635403;111635404;
12318231;111635404;4468021919;
12318231;4468021919;96497243;
12318231;96497243;4656689879;
12318231;4656689879;2334443315;
12318231;2334443315;111634978;
12318231;111634978;2334443314;
12318715;111638824;4468029572;
12318715;4468029572;111635267;
12318715;111635267;4604131623;
12318715;4604131623;4468021923;
12318715;4468021923;111635403;
12319081;111636743;4604131628;
12319081;4604131628;5476877922;
12319081;5476877922;111641319;
12319579;111644723;111644725;
12319579;111644725;5477994811;
12319579;5477994811;111638824;
12320269;112263308;5297848059;
12320269;5297848059;5297848060;
12320269;5297848060;112263597;
12320269;112263597;4656694945;
12320269;4656694945;4452248022;
12320269;4452248022;4656694942;
12320269;4656694942;111649545;
12362807;429378625;4526777708;
12362807;4526777708;5476877566;
12362807;5476877566;4526777709;
12362807;4526777709;5476877565;
12362807;5476877565;5297868245;
12362807;5297868245;1225943122;
12362807;1225943122;5297868246;
12362807;5297868246;5476877564;
12362807;5476877564;1225943124;
12362807;1225943124;5476877563;
12362807;5476877563;5476877562;
12362807;5476877562;1225943151;
12362807;1225943151;1225943171;
12362807;1225943171;5476877561;
12362807;5476877561;4526777710;
12362807;4526777710;5476877560;
12362807;5476877560;1225943130;
12362807;1225943130;5476877559;
12362807;5476877559;4526777712;
12362807;4526777712;5476877558;
12362807;5476877558;1225943159;
12362807;1225943159;4526777713;
12362807;4526777713;3166557401;
12362807;3166557401;5476877553;
12362807;5476877553;5476877552;
12362807;5476877552;1225943135;
12362807;1225943135;5297868271;
12362807;5297868271;4526777714;
12362807;4526777714;5297868272;
12362807;5297868272;1225943160;
12362807;1225943160;4526777715;
12362807;4526777715;1225943127;
12362807;1225943127;5476877551;
12362807;5476877551;5476877550;
12362807;5476877550;4526777716;
12362807;4526777716;5297868251;
12362807;5297868251;5297868247;
12362807;5297868247;1225943165;
12362807;1225943165;5476877549;
12362807;5476877549;5476829021;
12362807;5476829021;4526777717;
12362807;4526777717;492795582;
12366349;112580529;4526777777;
12366349;4526777777;112290052;
12366637;112291402;5297848037;
12366637;5297848037;112292243;
12366637;112292243;5297848039;
12366637;5297848039;5297848038;
12366637;5297848038;112288401;
12381028;112292258;5297848047;
12381028;5297848047;4604131467;
12381028;4604131467;5297848048;
12381028;5297848048;4604131466;
12381028;4604131466;5297848049;
12381028;5297848049;4604131461;
12381028;4604131461;5297848050;
12381028;5297848050;112552931;
12384345;112290052;5297848085;
12384345;5297848085;4526777775;
12384345;4526777775;5297848084;
12384345;5297848084;4526777776;
12384345;4526777776;112580224;
12384476;112581017;5297848083;
12384476;5297848083;112581021;
12384476;112581021;112581022;
12384476;112581022;5297848086;
12384476;5297848086;112290052;
12389533;1110673549;1110673690;
12389533;1110673690;1110673670;
12542484;3521762242;3521762109;
12542484;3521762109;3521762051;
12542484;3521762051;3521762083;
12542484;3521762083;3521762030;
12542484;3521762030;3521762559;
12542484;3521762559;3521762484;
12542484;3521762484;3521762089;
12542484;3521762089;3521762192;
12542484;3521762192;3521762659;
12542484;3521762659;3521762108;
12542484;3521762108;3521762119;
12542484;3521762119;3521762143;
12542484;3521762143;3521762047;
12542484;3521762047;3521762251;
12542484;3521762251;3521762486;
12542484;3521762486;114302257;
12542484;114302257;3521762036;
12542484;3521762036;114302258;
12542484;114302258;3521762692;
12542484;3521762692;3521762515;
12542484;3521762515;114302261;
12542484;114302261;3521762430;
12542484;3521762430;3521762458;
12542484;3521762458;114302262;
12542484;114302262;3521762588;
12542484;3521762588;3521762245;
12542484;3521762245;3521762237;
12542484;3521762237;3521762461;
12542492;3521762472;3521762211;
13258419;122410789;122410791;
13258445;122410791;4656694787;
13258445;4656694787;5297848078;
13258445;5297848078;4468029574;
13258445;4468029574;1353867884;
13258510;122411124;122411125;
13258526;122411125;4656694789;
13258526;4656694789;1837851148;
13258526;1837851148;111642668;
13258526;111642668;111646761;
13258526;111646761;1725590620;
13258526;1725590620;1725590806;
13258526;1725590806;3521762620;
13258526;3521762620;3521762656;
13258526;3521762656;3521762660;
13258526;3521762660;3521762612;
13258526;3521762612;302553710;
13258526;302553710;112694617;
13258526;112694617;3521762489;
13258526;3521762489;112694615;
13258526;112694615;3521762275;
13258526;3521762275;3521762182;
13258526;3521762182;3521762552;
13258526;3521762552;112694614;
13258526;112694614;3521762411;
13258526;3521762411;3521762150;
13258526;3521762150;3521762687;
13258526;3521762687;3521762676;
13258526;3521762676;112694611;
13258526;112694611;3521762118;
13258526;3521762118;3521762045;
13258526;3521762045;3521762400;
13258526;3521762400;3521762102;
13258526;3521762102;3521762448;
13258526;3521762448;3521762139;
13259290;1353862676;111648490;
13259290;111648490;4604362072;
13259290;4604362072;4604362071;
13259290;4604362071;4604362070;
13259290;4604362070;111648488;
13259290;111648488;4604362069;
13259290;4604362069;5476829007;
13259290;5476829007;111648486;
13259290;111648486;5476829006;
13259290;5476829006;4604362061;
13259290;4604362061;4604362060;
13259290;4604362060;4604362059;
13259290;4604362059;111648482;
13259290;111648482;4604362062;
13259290;4604362062;4604362063;
13259290;4604362063;111648479;
13259290;111648479;1353862668;
13259290;1353862668;1353862690;
13714843;296058885;1561621039;
13714843;1561621039;2489677590;
13714843;2489677590;1628753289;
13714843;1628753289;1561603613;
13714843;1561603613;4479796421;
13714843;4479796421;126604779;
13714843;126604779;1561603567;
13714843;1561603567;1471128087;
13714843;1471128087;126604780;
13714843;126604780;126604781;
13714843;126604781;1990333409;
13714843;1990333409;126604783;
13714843;126604783;126606845;
13714843;126606845;126604784;
13714843;126604784;4573825393;
13714843;4573825393;425743085;
13714843;425743085;343646763;
13714843;343646763;1202110494;
13714843;1202110494;126608577;
13860751;698827313;5320530083;
13860751;5320530083;1236467490;
13860751;1236467490;1236467590;
13860751;1236467590;1236467591;
13860751;1236467591;5478521558;
13860751;5478521558;2255922800;
13860751;2255922800;2255922775;
13860751;2255922775;5478521559;
13860751;5478521559;1236467525;
13860751;1236467525;1236467473;
13860751;1236467473;2232213891;
13860751;2232213891;1236467555;
13860751;1236467555;1236467528;
13860751;1236467528;5271116884;
13860751;5271116884;5271116886;
13860752;130074756;2255820805;
13860752;2255820805;1801521413;
13860752;1801521413;5266783665;
13860752;5266783665;1801521412;
13860764;130074828;130074814;
13860764;130074814;4567258281;
13860764;4567258281;5320530089;
13860764;5320530089;130074812;
13860764;130074812;5320530088;
13860764;5320530088;1801521404;
13860764;1801521404;130074811;
23786435;277771345;257729884;
23786435;257729884;5266783670;
23786435;5266783670;1801521415;
23786435;1801521415;4527005300;
23786435;4527005300;5266783671;
23786435;5266783671;130074756;
23786438;257729804;257729809;
23786438;257729809;5512613188;
23786438;5512613188;5512613187;
23786438;5512613187;257729745;
23786441;257729756;5512613184;
23786441;5512613184;257729824;
23786441;257729824;5512613185;
23786441;5512613185;257729804;
23786728;429380546;1225943156;
23786728;1225943156;2205380085;
23786728;2205380085;4687621436;
23786728;4687621436;1225943143;
23786728;1225943143;1225943131;
23786728;1225943131;4687621435;
23786728;4687621435;4687621434;
23786728;4687621434;1225943147;
23786728;1225943147;4687621437;
23786728;4687621437;1225943153;
23786728;1225943153;4687621438;
23786728;4687621438;1225943149;
23786728;1225943149;1225943154;
23786728;1225943154;4687621433;
23786728;4687621433;2397381951;
23786728;2397381951;5310490921;
23786728;5310490921;257735156;
23786728;257735156;2641889359;
23786728;2641889359;1950587713;
23786730;429378628;5476877826;
23786730;5476877826;429378640;
23786730;429378640;5476877825;
23786730;5476877825;4526777757;
23786730;4526777757;5476877823;
23786730;5476877823;4526777758;
23786730;4526777758;5476877824;
23786730;5476877824;4526777759;
23786730;4526777759;429378641;
23786730;429378641;5476877821;
23786730;5476877821;5476877822;
23786730;5476877822;257735445;
23786730;257735445;257735446;
23786730;257735446;2181385017;
23786730;2181385017;4526777767;
23786730;4526777767;257735447;
23786730;257735447;4526777766;
23786730;4526777766;257735196;
23786730;257735196;4526777760;
23786730;4526777760;4526777765;
23786730;4526777765;257735220;
23786733;257735220;257735298;
23786733;257735298;4526777725;
23786733;4526777725;257735299;
23786733;257735299;257735160;
23786787;257736544;257736546;
23786787;257736546;257736547;
23786787;257736547;257736400;
23786787;257736400;257736401;
23786798;257736544;840460255;
23786798;840460255;257736645;
23786798;257736645;1561603365;
23786798;1561603365;257736647;
23786798;257736647;257736648;
23786798;257736648;257736649;
23786798;257736649;257736650;
23786798;257736650;257736651;
23786798;257736651;257736652;
23786798;257736652;1561603371;
23786798;1561603371;1270263243;
23786798;1270263243;1561603427;
23786798;1561603427;257736653;
25486463;277714990;5264509355;
25486463;5264509355;277715050;
25486463;277715050;277773175;
25486463;277773175;277715019;
25486463;277715019;5264509362;
25486463;5264509362;3976824222;
25486463;3976824222;277715020;
25486463;277715020;5264509360;
25486463;5264509360;5512613193;
25486463;5512613193;3976824186;
25486463;3976824186;5264509361;
25486463;5264509361;277771341;
25486463;277771341;105748388;
25486470;277773178;277715048;
25491610;277768190;277768191;
25592896;278979417;4606469333;
25592896;4606469333;62921658;
25592896;62921658;4606469368;
25592896;4606469368;4606469369;
25592896;4606469369;62921659;
25592896;62921659;4606469693;
25592896;4606469693;1025590038;
25592896;1025590038;4606469692;
25592896;4606469692;1025590037;
25592926;278979501;2095689915;
25592963;278979506;2095689919;
25592968;278979508;2095689926;
25687674;130074756;280065968;
25687674;280065968;5266783672;
25687674;5266783672;280065753;
25687674;280065753;5266783673;
25687674;5266783673;5264715119;
25687674;5264715119;1801521414;
25687674;1801521414;280072546;
25687674;280072546;280065755;
25687674;280065755;2075573933;
25687674;2075573933;2075573931;
25687674;2075573931;5266786508;
25687674;5266786508;280065838;
25687707;1801521410;5264590073;
25687707;5264590073;280065892;
25687707;280065892;5264590074;
25687707;5264590074;5476695555;
25687707;5476695555;1295427588;
25687707;1295427588;1674428799;
25687707;1674428799;1295427169;
25687707;1295427169;5476695568;
25687707;5476695568;5264977506;
25687707;5264977506;5476695560;
25687707;5476695560;5476695559;
25687707;5476695559;280065890;
25687707;280065890;5476695558;
25687707;5476695558;5264590077;
25687707;5264590077;280065836;
25687707;280065836;4068484747;
25687707;4068484747;1295427237;
25687707;1295427237;1295427194;
25687707;1295427194;5264590072;
25687707;5264590072;5264590078;
25687707;5264590078;1295427833;
25687707;1295427833;4068484750;
25687707;4068484750;1801521410;
25688237;1801521422;280072881;
25688237;280072881;5264563082;
25688237;5264563082;280072225;
25688237;280072225;280072341;
25688237;280072341;280072227;
25688237;280072227;1295427828;
25688237;1295427828;62941777;
25688237;62941777;280072465;
25688237;280072465;5374060273;
25688237;5374060273;5374060271;
25688237;5374060271;5374060272;
25688237;5374060272;1295427520;
25688237;1295427520;280073206;
25688237;280073206;5374060270;
25688237;5374060270;5374060269;
25688237;5374060269;5374060268;
25688237;5374060268;280072229;
25688243;280072546;1801521419;
25688243;1801521419;280072883;
25688243;280072883;62941777;
25688252;280072454;5374060281;
25688252;5374060281;5374060280;
25688252;5374060280;5374060279;
25688252;5374060279;280072464;
25688252;280072464;5374060278;
25688252;5374060278;5374060277;
25688252;5374060277;280072456;
25688252;280072456;5374060276;
25688252;5374060276;5374060275;
25688252;5374060275;280072457;
25688252;280072457;280072458;
25688252;280072458;5374060274;
25688252;5374060274;280072465;
25688259;3899184996;280072660;
25688259;280072660;1295427390;
25688259;1295427390;280073416;
25688259;280073416;5374060295;
25688259;5374060295;280072544;
25688259;280072544;280073417;
25688259;280073417;280072229;
25688260;280072660;2292618080;
25688260;2292618080;280072992;
25688260;280072992;280072454;
25688260;280072454;2075573973;
25688260;2075573973;2075573971;
25688260;2075573971;2075573961;
25688260;2075573961;280065755;
25688271;280072881;280072882;
25688271;280072882;280072883;
25688273;280072987;5374060283;
25688273;5374060283;5374060282;
25688273;5374060282;280072989;
25688273;280072989;280072992;
25688337;280073257;280073415;
25688337;280073415;3899185003;
25688337;3899185003;4606429818;
25688337;4606429818;1295427600;
25688337;1295427600;280073414;
25688337;280073414;280073413;
25688337;280073413;280073412;
25688337;280073412;280073411;
25688337;280073411;1295427424;
25688337;1295427424;1295427294;
25688337;1295427294;280073408;
25688337;280073408;5320311618;
25688337;5320311618;3899184998;
25688337;3899184998;3397148170;
25705339;1106228306;1295427100;
25705339;1295427100;1801521432;
25705339;1801521432;280261712;
25705339;280261712;5271116908;
25705339;5271116908;280261713;
25705339;280261713;5271116906;
25705339;5271116906;280260924;
25705339;280260924;5271116904;
25705339;5271116904;280260925;
25705339;280260925;1295427056;
25705339;1295427056;5266869326;
25705339;5266869326;280260927;
25705339;280260927;1801521445;
25705339;1801521445;277773187;
25705369;1106228306;105750022;
25705369;105750022;277773519;
25705369;277773519;5264563089;
25705369;5264563089;2255820906;
25705369;2255820906;5267027746;
25705369;5267027746;105750023;
25705369;105750023;4527005295;
25705369;4527005295;4527005294;
25705369;4527005294;105750024;
25705369;105750024;4527005293;
25705369;4527005293;109312418;
25970562;2095689916;2095689935;
25970579;283316482;2095689918;
26248547;1295427213;287458380;
26248547;287458380;287458385;
26248547;287458385;287458386;
26248547;287458386;1295427317;
26248547;1295427317;5266965379;
26248547;5266965379;1295427274;
26248548;287458385;287458383;
26248548;287458383;1295427284;
26248548;1295427284;1295427080;
26248548;1295427080;287458386;
26248551;698827328;5266965391;
26248551;5266965391;5512613162;
26248551;5512613162;287458372;
26248551;287458372;287458377;
26248551;287458377;287458378;
26248551;287458378;287458374;
26248551;287458374;2592347001;
26248551;2592347001;5512613173;
26248551;5512613173;287458376;
26248554;698827337;287458369;
26621084;291991212;3230631162;
26621084;3230631162;291991193;
26650852;3677979729;3677979798;
26650852;3677979798;3677979952;
26650852;3677979952;3662144648;
26650852;3662144648;3521762563;
26650852;3521762563;3521762157;
26650852;3521762157;3521762508;
26650852;3521762508;3521762242;
26650852;3521762242;3521762469;
26650852;3521762469;3521762506;
26650852;3521762506;3521762086;
26650852;3521762086;3521762625;
26650852;3521762625;3521762081;
26650852;3521762081;3521762539;
26650852;3521762539;3521762065;
26650852;3521762065;3521762457;
26650852;3521762457;3521762554;
26650852;3521762554;3521762615;
26650852;3521762615;3521762474;
26650852;3521762474;3521762291;
26650852;3521762291;3521762258;
