64659447;41.19246;-8.669722;-0.1513152;0.718944
64659448;41.19257;-8.669791;-0.1513164;0.718946
64659449;41.19253;-8.669896;-0.1513182;0.7189453
64659450;41.19245;-8.669881;-0.151318;0.7189438
64660149;41.19165;-8.674599;-0.1514003;0.7189299
64660150;41.19173;-8.67455;-0.1513995;0.7189314
64660152;41.19179;-8.674449;-0.1513977;0.7189323
64660154;41.19181;-8.669921;-0.1513187;0.7189328
64660155;41.19186;-8.669646;-0.1513139;0.7189335
64661163;41.19155;-8.6661;-0.151252;0.7189282
64661164;41.19108;-8.667634;-0.1512787;0.71892
64661165;41.19049;-8.669123;-0.1513047;0.7189097
64661166;41.19014;-8.669449;-0.1513104;0.7189035
64661167;41.19009;-8.669446;-0.1513104;0.7189027
64661168;41.18994;-8.669648;-0.1513139;0.7189
64661170;41.18991;-8.669984;-0.1513198;0.7188995
87010842;41.19258;-8.669993;-0.1513199;0.7189461
87012208;41.19243;-8.669857;-0.1513176;0.7189436
87057062;41.19036;-8.674693;-0.151402;0.7189075
96496391;41.17331;-8.68797;-0.1516337;0.7186099
96496392;41.17354;-8.684098;-0.1515661;0.7186138
96496393;41.17158;-8.67972;-0.1514897;0.7185796
96496394;41.17145;-8.678652;-0.151471;0.7185774
96496566;41.17212;-8.675686;-0.1514193;0.7185889
96496567;41.1716;-8.678673;-0.1514714;0.7185801
96496568;41.17374;-8.684063;-0.1515655;0.7186174
96496569;41.17353;-8.688046;-0.151635;0.7186137
96497002;41.17181;-8.67619;-0.1514281;0.7185836
96497003;41.17392;-8.67266;-0.1513665;0.7186205
96497004;41.17465;-8.671456;-0.1513455;0.7186332
96497005;41.17485;-8.671243;-0.1513417;0.7186366
96497006;41.17567;-8.670749;-0.1513331;0.7186511
96497007;41.17655;-8.66865;-0.1512965;0.7186663
96497008;41.17863;-8.667144;-0.1512702;0.7187026
96497009;41.17914;-8.666365;-0.1512566;0.7187116
96497010;41.17922;-8.665637;-0.1512439;0.7187129
96497011;41.179;-8.664327;-0.151221;0.7187091
96497012;41.17869;-8.663716;-0.1512104;0.7187037
96497014;41.17681;-8.661852;-0.1511778;0.7186709
96497015;41.1768;-8.6616;-0.1511734;0.7186707
96497243;41.17782;-8.656335;-0.1510815;0.7186885
96497245;41.17699;-8.661446;-0.1511707;0.7186741
96497246;41.17702;-8.661699;-0.1511752;0.7186745
96497247;41.17709;-8.661949;-0.1511795;0.7186758
96497248;41.17902;-8.663935;-0.1512142;0.7187095
96497249;41.17935;-8.665272;-0.1512375;0.7187153
96497250;41.17915;-8.666764;-0.1512636;0.7187117
96497251;41.17868;-8.667294;-0.1512728;0.7187036
96497252;41.17699;-8.668257;-0.1512896;0.718674
96497253;41.1768;-8.668473;-0.1512934;0.7186707
96497254;41.17595;-8.670765;-0.1513334;0.7186559
96497255;41.17577;-8.670906;-0.1513359;0.7186528
96497256;41.17496;-8.671436;-0.1513451;0.7186386
96497257;41.17477;-8.671646;-0.1513488;0.7186354
105748385;41.19189;-8.665558;-0.1512425;0.7189342
105748387;41.19197;-8.665393;-0.1512396;0.7189354
105748388;41.19234;-8.664571;-0.1512253;0.718942
105750022;41.19446;-8.661636;-0.1511741;0.718979
105750023;41.1936;-8.66281;-0.1511946;0.7189639
105750024;41.19342;-8.662937;-0.1511968;0.7189609
109312418;41.1933;-8.662973;-0.1511974;0.7189587
111506652;41.17355;-8.684385;-0.1515711;0.7186139
111506653;41.17267;-8.682024;-0.1515299;0.7185986
111506832;41.1736;-8.683519;-0.151556;0.7186148
111506834;41.17376;-8.684383;-0.1515711;0.7186177
111508028;41.17316;-8.688269;-0.1516389;0.7186073
111508341;41.17361;-8.688404;-0.1516413;0.718615
111629975;41.17237;-8.675108;-0.1514092;0.7185935
111629977;41.17196;-8.676263;-0.1514294;0.7185861
111629979;41.17173;-8.679612;-0.1514878;0.7185822
111630150;41.17144;-8.678956;-0.1514764;0.7185772
111630431;41.17194;-8.675488;-0.1514158;0.718586
111630432;41.17223;-8.675007;-0.1514074;0.7185909
111630699;41.17406;-8.672816;-0.1513692;0.718623
111630982;41.17429;-8.672056;-0.1513559;0.7186269
111631596;41.17691;-8.668087;-0.1512867;0.7186726
111631898;41.17884;-8.666926;-0.1512664;0.7187064
111632278;41.17939;-8.66565;-0.1512441;0.718716
111632279;41.17937;-8.666088;-0.1512518;0.7187156
111632280;41.17928;-8.666442;-0.1512579;0.7187141
111632283;41.17895;-8.66705;-0.1512686;0.7187082
111632672;41.17902;-8.666655;-0.1512617;0.7187095
111632674;41.17921;-8.66606;-0.1512513;0.7187127
111632859;41.17916;-8.664292;-0.1512204;0.7187119
111632976;41.17889;-8.664051;-0.1512162;0.7187073
111633144;41.17881;-8.663604;-0.1512084;0.7187059
111633417;41.17685;-8.661999;-0.1511804;0.7186715
111633569;41.17748;-8.657798;-0.1511071;0.7186826
111634611;41.17772;-8.656294;-0.1510808;0.7186868
111634613;41.17775;-8.65613;-0.151078;0.7186874
111634978;41.17757;-8.657165;-0.151096;0.7186841
111635267;41.1783;-8.656306;-0.151081;0.7186968
111635269;41.17798;-8.656181;-0.1510789;0.7186913
111635271;41.17789;-8.656246;-0.15108;0.7186897
111635403;41.17801;-8.656005;-0.1510758;0.7186919
111635404;41.17791;-8.656137;-0.1510781;0.7186902
111636726;41.17828;-8.65569;-0.1510703;0.7186965
111636727;41.17824;-8.655783;-0.1510719;0.7186958
111636728;41.17809;-8.655968;-0.1510751;0.7186933
111636730;41.17784;-8.655958;-0.151075;0.7186889
111636731;41.17777;-8.655882;-0.1510736;0.7186877
111636732;41.17774;-8.655822;-0.1510726;0.7186872
111636733;41.17771;-8.655718;-0.1510708;0.7186866
111636734;41.17772;-8.655462;-0.1510663;0.7186867
111636735;41.17775;-8.655333;-0.1510641;0.7186873
111636736;41.17785;-8.65516;-0.151061;0.718689
111636738;41.178;-8.655045;-0.151059;0.7186917
111636740;41.1781;-8.655049;-0.1510591;0.7186934
111636741;41.17821;-8.65511;-0.1510602;0.7186953
111636742;41.1783;-8.655249;-0.1510626;0.718697
111636743;41.17832;-8.655299;-0.1510635;0.7186972
111636744;41.17833;-8.655461;-0.1510663;0.7186974
111636745;41.17831;-8.655601;-0.1510687;0.718697
111638824;41.17877;-8.656808;-0.1510898;0.7187051
111641067;41.18064;-8.649941;-0.15097;0.7187378
111641069;41.17947;-8.651982;-0.1510056;0.7187173
111641070;41.17889;-8.653011;-0.1510235;0.7187073
111641071;41.17868;-8.653561;-0.1510331;0.7187036
111641072;41.17837;-8.654523;-0.1510499;0.7186981
111641074;41.17828;-8.654824;-0.1510552;0.7186967
111641076;41.17828;-8.654902;-0.1510565;0.7186965
111641319;41.17903;-8.656373;-0.1510822;0.7187096
111642492;41.17948;-8.656856;-0.1510906;0.7187175
111642668;41.17963;-8.657362;-0.1510995;0.7187201
111642670;41.1793;-8.65684;-0.1510904;0.7187144
111644723;41.17956;-8.657544;-0.1511026;0.7187189
111644725;41.17902;-8.657052;-0.1510941;0.7187095
111645303;41.17953;-8.65817;-0.1511136;0.7187184
111646293;41.18031;-8.658488;-0.1511191;0.7187319
111646761;41.18041;-8.658324;-0.1511163;0.7187338
111646762;41.16936;-8.644743;-0.1508792;0.7185409
111647989;41.17913;-8.652214;-0.1510096;0.7187113
111647995;41.17887;-8.65266;-0.1510174;0.7187068
111648002;41.17863;-8.653193;-0.1510267;0.7187027
111648004;41.17854;-8.653495;-0.151032;0.7187012
111648479;41.1795;-8.65254;-0.1510153;0.7187179
111648482;41.1793;-8.652518;-0.1510149;0.7187144
111648486;41.17904;-8.652621;-0.1510167;0.7187098
111648488;41.17892;-8.652763;-0.1510192;0.7187077
111648490;41.17871;-8.653176;-0.1510264;0.7187041
111648502;41.17821;-8.654667;-0.1510524;0.7186953
111649091;41.17817;-8.654757;-0.151054;0.7186947
111649545;41.17719;-8.654173;-0.1510438;0.7186776
111649546;41.17772;-8.654819;-0.1510551;0.7186867
111649548;41.17782;-8.654933;-0.1510571;0.7186885
112263308;41.17581;-8.65265;-0.1510172;0.7186535
112263597;41.17618;-8.652984;-0.1510231;0.7186599
112265315;41.17776;-8.652795;-0.1510198;0.7186875
112265317;41.17766;-8.653135;-0.1510257;0.7186857
112265320;41.17757;-8.653389;-0.1510301;0.7186841
112265322;41.17748;-8.653543;-0.1510328;0.7186826
112265324;41.17736;-8.653707;-0.1510357;0.7186805
112265327;41.17724;-8.653874;-0.1510386;0.7186784
112265328;41.17717;-8.653981;-0.1510405;0.7186773
112265329;41.17716;-8.654055;-0.1510417;0.718677
112266446;41.17764;-8.655527;-0.1510675;0.7186854
112266448;41.1776;-8.655363;-0.1510646;0.7186847
112266449;41.17756;-8.655266;-0.1510629;0.7186839
112266450;41.1775;-8.655171;-0.1510612;0.718683
112288392;41.17582;-8.653301;-0.1510286;0.7186537
112288394;41.17574;-8.653358;-0.1510296;0.7186521
112288397;41.17559;-8.653429;-0.1510308;0.7186496
112288398;41.17555;-8.653445;-0.1510311;0.718649
112288399;41.17542;-8.653453;-0.1510312;0.7186466
112288401;41.17534;-8.653398;-0.1510303;0.7186453
112289355;41.17521;-8.65331;-0.1510288;0.718643
112290052;41.17616;-8.651745;-0.1510014;0.7186596
112290053;41.17506;-8.65327;-0.1510281;0.7186404
112290054;41.17482;-8.653547;-0.1510329;0.7186362
112291402;41.17529;-8.652993;-0.1510232;0.7186444
112292243;41.17528;-8.653201;-0.1510268;0.7186443
112292257;41.1757;-8.652896;-0.1510215;0.7186515
112292258;41.17543;-8.652472;-0.1510141;0.7186468
112552931;41.17494;-8.652677;-0.1510177;0.7186382
112552934;41.17493;-8.652767;-0.1510193;0.7186381
112552937;41.17495;-8.652882;-0.1510213;0.7186384
112552939;41.17517;-8.653004;-0.1510234;0.7186423
112580224;41.17624;-8.651045;-0.1509892;0.7186609
112580529;41.17645;-8.651319;-0.150994;0.7186645
112581017;41.17669;-8.651625;-0.1509993;0.7186689
112581021;41.17643;-8.651647;-0.1509997;0.7186643
112581022;41.17629;-8.65167;-0.1510001;0.7186618
112581480;41.1773;-8.652383;-0.1510126;0.7186795
112597463;41.17211;-8.622725;-0.1504949;0.7185889
112597479;41.17266;-8.62237;-0.1504887;0.7185985
112597480;41.1724;-8.622562;-0.1504921;0.718594
112599861;41.17228;-8.622318;-0.1504878;0.7185917
112599903;41.17228;-8.622954;-0.1504989;0.7185917
112599904;41.17238;-8.62336;-0.150506;0.7185935
112599906;41.17268;-8.623595;-0.1505101;0.7185988
112599907;41.173;-8.623503;-0.1505085;0.7186044
112613531;41.1821;-8.64703;-0.1509191;0.7187633
112613532;41.18261;-8.64614;-0.1509036;0.7187721
112613533;41.18412;-8.642922;-0.1508474;0.7187985
112613538;41.18421;-8.642673;-0.1508431;0.7188001
112613540;41.18426;-8.64237;-0.1508378;0.7188009
112613542;41.18426;-8.642211;-0.150835;0.718801
112613546;41.18414;-8.641696;-0.1508261;0.7187988
112613556;41.17921;-8.632814;-0.150671;0.7187127
112613557;41.17912;-8.632622;-0.1506677;0.7187112
112613558;41.17909;-8.632429;-0.1506643;0.7187107
112613559;41.1791;-8.632188;-0.1506601;0.7187109
112613564;41.17962;-8.627315;-0.150575;0.71872
112613566;41.18008;-8.62368;-0.1505116;0.7187279
112613567;41.18032;-8.62259;-0.1504926;0.7187321
112613570;41.18042;-8.622195;-0.1504857;0.718734
112613574;41.1809;-8.62087;-0.1504626;0.7187423
112627997;41.18179;-8.619308;-0.1504353;0.7187577
112627998;41.18141;-8.619991;-0.1504472;0.7187511
112627999;41.18087;-8.621227;-0.1504688;0.7187418
112628000;41.18066;-8.621902;-0.1504806;0.7187381
112628001;41.18055;-8.622285;-0.1504873;0.7187361
112628005;41.18043;-8.622694;-0.1504944;0.7187341
112628006;41.17986;-8.626829;-0.1505666;0.7187241
112628010;41.17928;-8.632215;-0.1506606;0.7187141
112628012;41.17928;-8.632421;-0.1506642;0.7187139
112628013;41.17929;-8.632584;-0.150667;0.7187141
112628014;41.17944;-8.632841;-0.1506715;0.7187167
112628017;41.18395;-8.640958;-0.1508132;0.7187955
112628019;41.18426;-8.641543;-0.1508234;0.718801
112628020;41.18431;-8.641653;-0.1508253;0.7188017
112628022;41.18438;-8.642007;-0.1508315;0.718803
112628023;41.1844;-8.642399;-0.1508383;0.7188033
112628024;41.18436;-8.64274;-0.1508443;0.7188026
112628025;41.18427;-8.64305;-0.1508497;0.718801
112628026;41.18277;-8.64621;-0.1509048;0.718775
112628027;41.18221;-8.647229;-0.1509226;0.7187651
112629313;41.18037;-8.62291;-0.1504982;0.7187331
112630797;41.18131;-8.620588;-0.1504577;0.7187494
112631533;41.18145;-8.620421;-0.1504547;0.7187518
112632829;41.18091;-8.62268;-0.1504942;0.7187424
112632832;41.18058;-8.623022;-0.1505001;0.7187368
112632836;41.18033;-8.623503;-0.1505085;0.7187323
112633698;41.17952;-8.623425;-0.1505072;0.7187182
112633704;41.17981;-8.623525;-0.1505089;0.7187232
112633972;41.17936;-8.623131;-0.150502;0.7187153
112634552;41.17964;-8.622481;-0.1504907;0.7187203
112634554;41.17939;-8.622753;-0.1504954;0.718716
112636626;41.1813;-8.622113;-0.1504843;0.7187493
112636627;41.18146;-8.622024;-0.1504827;0.718752
112636630;41.18163;-8.621502;-0.1504736;0.718755
112636633;41.18148;-8.621183;-0.150468;0.7187525
112636636;41.18123;-8.621074;-0.1504661;0.7187481
112636640;41.18101;-8.621151;-0.1504675;0.7187442
112637633;41.17973;-8.622059;-0.1504833;0.7187219
112637635;41.18008;-8.621881;-0.1504802;0.7187279
112637638;41.1804;-8.621549;-0.1504744;0.7187337
112638852;41.18267;-8.622577;-0.1504924;0.7187732
112638853;41.18226;-8.622462;-0.1504904;0.718766
112638854;41.18128;-8.622365;-0.1504887;0.718749
112638858;41.17897;-8.622421;-0.1504896;0.7187086
112640152;41.18274;-8.622414;-0.1504895;0.7187743
112640154;41.1824;-8.622318;-0.1504878;0.7187684
112640155;41.18217;-8.622275;-0.1504871;0.7187645
112640157;41.18179;-8.622198;-0.1504857;0.7187578
112640159;41.18148;-8.622187;-0.1504855;0.7187525
112640161;41.18034;-8.622231;-0.1504863;0.7187325
112640162;41.17979;-8.622245;-0.1504866;0.718723
112640768;41.17727;-8.622523;-0.1504914;0.7186788
112641245;41.1779;-8.622481;-0.1504907;0.71869
112641257;41.17859;-8.622633;-0.1504933;0.718702
112641653;41.17708;-8.622362;-0.1504886;0.7186756
112642518;41.1834;-8.622903;-0.150498;0.718786
112642521;41.18303;-8.622725;-0.1504949;0.7187794
112643062;41.18348;-8.622808;-0.1504964;0.7187873
112643064;41.18327;-8.62267;-0.150494;0.7187836
112643065;41.18306;-8.622559;-0.150492;0.71878
112693313;41.19196;-8.679548;-0.1514867;0.7189353
112693315;41.19119;-8.678757;-0.1514729;0.718922
112693318;41.19006;-8.676987;-0.151442;0.7189022
112693319;41.18977;-8.67624;-0.151429;0.718897
112693321;41.18949;-8.675255;-0.1514118;0.7188922
112693322;41.18946;-8.675131;-0.1514096;0.7188918
112693324;41.18928;-8.673862;-0.1513874;0.7188886
112693325;41.18914;-8.672576;-0.151365;0.7188862
112693328;41.1891;-8.672203;-0.1513585;0.7188854
112693332;41.18876;-8.670246;-0.1513243;0.7188795
112693335;41.18818;-8.668606;-0.1512957;0.7188693
112693338;41.1876;-8.667553;-0.1512773;0.7188591
112693340;41.18654;-8.666151;-0.1512529;0.7188408
112693342;41.18634;-8.665906;-0.1512486;0.7188373
112693345;41.18357;-8.662471;-0.1511886;0.7187889
112694597;41.18962;-8.67519;-0.1514106;0.7188945
112694599;41.18947;-8.674302;-0.1513951;0.7188919
112694601;41.18933;-8.67306;-0.1513735;0.7188894
112694603;41.18914;-8.671426;-0.1513449;0.7188861
112694611;41.18792;-8.667802;-0.1512817;0.7188649
112694614;41.18749;-8.667122;-0.1512698;0.7188573
112694615;41.1871;-8.666604;-0.1512608;0.7188505
112694617;41.18692;-8.666385;-0.1512569;0.7188475
114302225;41.18628;-8.673799;-0.1513864;0.7188361
114302226;41.18671;-8.673217;-0.1513762;0.7188436
114302228;41.18689;-8.672794;-0.1513688;0.7188469
114302230;41.18699;-8.672363;-0.1513613;0.7188485
114302235;41.18704;-8.670652;-0.1513314;0.7188495
114302236;41.18721;-8.670047;-0.1513209;0.7188524
114302240;41.18763;-8.669492;-0.1513112;0.7188597
114302257;41.18749;-8.67031;-0.1513255;0.7188573
114302258;41.18737;-8.670317;-0.1513256;0.7188552
114302261;41.1872;-8.670422;-0.1513274;0.7188523
114302262;41.18709;-8.670634;-0.1513311;0.7188503
114302265;41.1882;-8.669057;-0.1513036;0.7188697
114302286;41.1884;-8.669165;-0.1513055;0.7188733
114302291;41.1891;-8.668231;-0.1512892;0.7188854
114302295;41.18768;-8.669325;-0.1513083;0.7188606
114302296;41.18726;-8.669771;-0.151316;0.7188533
114302298;41.18697;-8.670506;-0.1513289;0.7188482
114302414;41.18795;-8.669115;-0.1513046;0.7188653
114302417;41.18796;-8.668172;-0.1512881;0.7188655
114302489;41.18864;-8.669828;-0.151317;0.7188774
114302657;41.18563;-8.624242;-0.1505214;0.7188249
114302658;41.18724;-8.625294;-0.1505398;0.718853
114302659;41.18853;-8.626172;-0.1505551;0.7188755
114302661;41.19;-8.627078;-0.1505709;0.7189011
114302667;41.19095;-8.62761;-0.1505802;0.7189177
114302671;41.19199;-8.628084;-0.1505885;0.7189359
114302673;41.19265;-8.628273;-0.1505918;0.7189473
114302677;41.19334;-8.628373;-0.1505935;0.7189594
114302681;41.19391;-8.628423;-0.1505944;0.7189694
114302686;41.19444;-8.628396;-0.1505939;0.7189785
114302690;41.19504;-8.628313;-0.1505925;0.7189891
114302691;41.19588;-8.62812;-0.1505891;0.7190037
114302693;41.19653;-8.627908;-0.1505854;0.7190151
114302694;41.19816;-8.627485;-0.150578;0.7190435
114302699;41.19896;-8.627327;-0.1505753;0.7190574
114302729;41.18469;-8.62381;-0.1505139;0.7188085
114302732;41.18774;-8.625837;-0.1505493;0.7188618
114302737;41.1889;-8.626529;-0.1505613;0.718882
114302741;41.18955;-8.626948;-0.1505686;0.7188932
114302744;41.19053;-8.627556;-0.1505793;0.7189103
114302746;41.19132;-8.627975;-0.1505866;0.7189241
114302758;41.19196;-8.628208;-0.1505906;0.7189353
114302764;41.19248;-8.628368;-0.1505934;0.7189444
114302769;41.19302;-8.628469;-0.1505952;0.7189538
114302773;41.19369;-8.628524;-0.1505962;0.7189655
114302774;41.19419;-8.628525;-0.1505962;0.7189744
114302776;41.19475;-8.628509;-0.1505959;0.718984
114302779;41.19535;-8.628382;-0.1505937;0.7189946
114302784;41.19598;-8.628232;-0.1505911;0.7190056
114302787;41.19658;-8.62802;-0.1505874;0.7190159
114302789;41.19755;-8.627695;-0.1505817;0.7190329
114302793;41.19832;-8.627603;-0.1505801;0.7190463
114302797;41.19932;-8.62746;-0.1505776;0.7190638
114302804;41.20033;-8.627504;-0.1505783;0.7190813
122410789;41.17828;-8.65591;-0.1510741;0.7186965
122410791;41.17771;-8.655175;-0.1510613;0.7186866
122411124;41.17776;-8.655111;-0.1510602;0.7186875
122411125;41.17833;-8.655825;-0.1510726;0.7186974
122497870;41.18701;-8.672074;-0.1513563;0.7188489
122514043;41.17927;-8.674792;-0.1514037;0.7187139
125375458;41.17791;-8.655;-0.1510582;0.7186902
125800820;41.19565;-8.660718;-0.151158;0.7189997
125800823;41.1955;-8.660708;-0.1511579;0.7189971
125800825;41.19532;-8.660734;-0.1511583;0.718994
125800826;41.19516;-8.660822;-0.1511599;0.7189912
125800829;41.19499;-8.660977;-0.1511626;0.7189882
125809997;41.18192;-8.653149;-0.1510259;0.7187601
126604779;41.17589;-8.627836;-0.1505841;0.7186549
126604780;41.17511;-8.627643;-0.1505808;0.7186412
126604781;41.17474;-8.627491;-0.1505781;0.7186348
126604783;41.17326;-8.626704;-0.1505644;0.7186089
126604784;41.17272;-8.626419;-0.1505594;0.7185995
126606845;41.17297;-8.626538;-0.1505615;0.7186038
126608577;41.16915;-8.625621;-0.1505455;0.7185372
130074728;41.18956;-8.664386;-0.1512221;0.7188935
130074729;41.18956;-8.664784;-0.151229;0.7188933
130074730;41.18962;-8.665057;-0.1512338;0.7188944
130074733;41.18987;-8.665688;-0.1512448;0.7188989
130074734;41.18993;-8.666033;-0.1512508;0.7188998
130074735;41.18984;-8.666387;-0.151257;0.7188984
130074751;41.18805;-8.666548;-0.1512598;0.718867
130074752;41.18818;-8.666638;-0.1512614;0.7188693
130074753;41.18921;-8.667023;-0.1512681;0.7188874
130074754;41.1894;-8.667049;-0.1512685;0.7188905
130074755;41.18971;-8.666923;-0.1512663;0.7188961
130074756;41.19208;-8.66242;-0.1511877;0.7189375
130074757;41.19166;-8.665135;-0.1512351;0.7189301
130074759;41.19155;-8.665829;-0.1512472;0.7189282
130074778;41.18998;-8.666345;-0.1512562;0.7189007
130074779;41.19012;-8.666298;-0.1512554;0.7189032
130074780;41.19022;-8.666224;-0.1512541;0.7189049
130074781;41.19086;-8.665727;-0.1512455;0.7189161
130074782;41.19094;-8.665624;-0.1512437;0.7189176
130074783;41.19101;-8.665504;-0.1512416;0.7189187
